  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809  93.8250809
