BEGIN OUTPUT BY Text::Ngrams version 2.004

1-GRAMS (total count: 5437)
FIRST N-GRAM: K
 LAST N-GRAM: _
---------------------------
_	0.19477653117528
E	0.096928453191098
O	0.0706271841088836
T	0.0649255103917602
A	0.0594077616332536
I	0.0538900128747471
N	0.0535221629575133
H	0.0526025381644289
R	0.0485561890748575
S	0.0457973146956042
D	0.0340261173441236
L	0.0290601434614677
U	0.027036968916682
G	0.0231745447857274
C	0.0228066948684937
M	0.022254919992643
W	0.0213352951995586
Y	0.0200478204892404
P	0.0154496965238183
F	0.0147139966893507
B	0.0117711973514806
K	0.00772484826190914
V	0.00754092330329226
X	0.000735699834467537
Q	0.000551774875850653
J	0.000367849917233769
Z	0.000367849917233769

2-GRAMS (total count: 5436)
FIRST N-GRAM: K N
 LAST N-GRAM: E _
---------------------------
E _	0.0415746872700515
_ T	0.0257542310522443
T H	0.0226269315673289
D _	0.022075055187638
T _	0.021523178807947
H E	0.0206033848417954
S _	0.0191317144959529
_ A	0.018027961736571
_ S	0.0165562913907285
N _	0.0154525386313466
_ W	0.014532744665195
I N	0.014532744665195
_ I	0.0143487858719647
_ H	0.0134289919058131
O U	0.0126931567328918
Y _	0.0115894039735099
_ C	0.0114054451802796
E R	0.0108535688005887
A N	0.010485651214128
_ B	0.0101177336276674
_ O	0.0101177336276674
O N	0.00993377483443709
H A	0.00938189845474614
R _	0.00919793966151582
R E	0.00919793966151582
A S	0.00883002207505519
G _	0.00864606328182487
N G	0.00864606328182487
N D	0.00846210448859456
I T	0.00827814569536424
R O	0.00827814569536424
O O	0.0079102281089036
L E	0.00772626931567329
M E	0.00772626931567329
A T	0.00754231052244297
_ M	0.00680647534952171
H I	0.00680647534952171
E D	0.00662251655629139
I S	0.00662251655629139
N E	0.00662251655629139
O _	0.00662251655629139
_ F	0.00643855776306107
V E	0.00625459896983076
_ D	0.00607064017660044
R I	0.00607064017660044
_ N	0.00570272259013981
_ Y	0.00570272259013981
A R	0.00570272259013981
E N	0.00551876379690949
F _	0.00551876379690949
S T	0.00551876379690949
C R	0.00533480500367918
E A	0.00515084621044886
H _	0.00515084621044886
Y O	0.00515084621044886
_ R	0.00496688741721854
W H	0.00496688741721854
C H	0.00478292862398823
G E	0.00478292862398823
M A	0.00478292862398823
O F	0.00459896983075791
O G	0.00459896983075791
O R	0.00459896983075791
S C	0.00459896983075791
U R	0.00459896983075791
