2013-10-24 09:26:34|4.4
2013-10-24 09:27:34|2.6
2013-10-24 09:28:34|1.4
2013-10-24 09:29:34|1.6
2013-10-24 09:30:34|1.7
2013-10-24 09:31:34|0.9
2013-10-24 09:32:34|0
2013-10-24 09:33:34|0.1
2013-10-24 09:34:34|0.1
2013-10-24 09:35:34|0.2
2013-10-24 09:36:34|0.1
2013-10-24 09:37:34|0
2013-10-24 09:38:34|0.1
2013-10-24 09:39:34|0.1
2013-10-24 09:40:34|0.2
2013-10-24 09:41:34|0.1
2013-10-24 09:42:34|0
2013-10-24 09:43:34|0.1
2013-10-24 09:44:34|0.1
2013-10-24 09:45:34|0
2013-10-24 09:46:34|0.1
2013-10-24 09:47:34|0
2013-10-24 09:48:34|0.1
2013-10-24 09:49:34|0.1
2013-10-24 09:50:34|0.2
2013-10-24 09:51:34|0.1
2013-10-24 09:52:34|0
2013-10-24 09:53:34|0.1
2013-10-24 09:54:34|0
2013-10-24 09:55:34|0.2
2013-10-24 09:56:34|0.1
2013-10-24 09:57:34|0
2013-10-24 09:58:34|0.1
2013-10-24 09:59:34|0
2013-10-24 10:00:34|0.2
2013-10-24 10:01:34|0.1
2013-10-24 10:02:34|0.2
2013-10-24 10:03:34|0.3
2013-10-24 10:04:34|0.2
2013-10-24 10:05:34|0.4
2013-10-24 10:06:34|0.4
2013-10-24 10:07:34|0.2
2013-10-24 10:08:34|0.3
2013-10-24 10:09:34|0.2
2013-10-24 10:10:34|0.4
2013-10-24 10:11:34|0.5
2013-10-24 10:12:34|0.4
2013-10-24 10:13:34|0.3
2013-10-24 10:14:34|0.3
2013-10-24 10:15:34|0.4
2013-10-24 10:16:34|0.3
2013-10-24 10:17:34|0.3
2013-10-24 10:18:34|0.4
2013-10-24 10:19:34|0.3
2013-10-24 10:20:34|0.5
2013-10-24 10:21:34|0.3
2013-10-24 10:22:34|0.2
2013-10-24 10:23:34|0.3
2013-10-24 10:24:34|0.2
2013-10-24 10:25:34|0.2
2013-10-24 10:26:34|0
2013-10-24 10:27:34|0.1
2013-10-24 10:28:34|0.1
2013-10-24 10:29:34|0
2013-10-24 10:30:34|0.2
2013-10-24 10:31:34|0
2013-10-24 10:32:34|0.1
2013-10-24 10:33:34|0.1
2013-10-24 10:34:34|0
2013-10-24 10:35:34|2.4
2013-10-24 10:36:34|0
2013-10-24 10:37:34|0.1
2013-10-24 10:38:34|0.1
2013-10-24 10:39:34|0
2013-10-24 10:40:34|0.2
2013-10-24 10:41:34|0
2013-10-24 10:42:34|0.1
2013-10-24 10:43:34|0.1
