#Data generated from the parameter file: param7.txt
#Total number of data points in this file: 200
#Prior class probabilities for this data: 0.5 0.5
b28 11.4955759595043 
b83 11.2988100186781 
a72 5.619172440137 
b23 12.3799788677844 
a2 6.88089284812187 
b18 11.0068220602756 
a36 4.32869732611282 
b44 12.010940074057 
a96 7.11949408452446 
a82 3.60724402701193 
b98 8.2608233914387 
a21 4.5129227850348 
b85 7.58347317171243 
a28 4.87823677112251 
a46 5.22082975607796 
b42 10.6775367143308 
a73 6.09840342938833 
b67 7.3502012115716 
a94 5.22782269115651 
a57 7.89192803611292 
b60 11.254628361227 
b45 11.6788212347963 
a3 0.529195402241546 
a25 2.7878410746868 
a84 5.48723309737404 
b49 10.1152786634006 
a87 8.20291702057544 
a48 7.92847120825959 
b15 12.2028413358467 
a22 4.06422547569101 
b74 9.00999472604008 
a65 6.77824641051379 
b22 9.8860689171742 
b84 7.05169156560091 
a93 6.07720643716961 
b61 10.2914285978616 
b66 8.46353513237172 
b96 8.73937499062424 
a30 2.16633951294036 
b1 10.034995864517 
a62 5.9577085967898 
a83 6.69122205167891 
b79 10.5653140207095 
a52 8.40474406397077 
b33 9.97911496955615 
a27 1.77356263495735 
b39 8.04529908282349 
a20 7.04389510664715 
a44 7.93944911475549 
b57 11.1248294432707 
a29 7.22533185092219 
b78 9.43606175710913 
a81 4.98774507490873 
b82 10.0431398234172 
a24 3.36905920546972 
a7 6.85307010529705 
a17 6.40270770498137 
b43 11.2889366977384 
b63 12.5965031483949 
a99 3.80107776244227 
a4 2.99801268237024 
a79 6.30060515949269 
a54 5.76986704674749 
b62 9.04856198270479 
b64 10.5628690713245 
a32 2.93618259732283 
b12 9.99621502773396 
a6 4.11202730382472 
b46 11.9539689894188 
b17 9.65220381555266 
b35 10.4046898152986 
a66 4.38870405538586 
b65 13.6107320762023 
b19 11.143243905426 
a67 3.68060807461759 
b97 10.2153308951004 
a38 5.27820252274213 
b52 13.449252429019 
b70 10.182347683625 
b93 10.5629519870281 
b14 11.2423868919292 
a8 0.705332412543177 
b26 9.14077058398152 
a85 5.72787989460924 
b27 10.7600309394979 
b25 11.624919491141 
a77 5.18330323739473 
a98 5.09539305913722 
a1 5.54235481106578 
a16 5.39813614823387 
a53 4.44910461480363 
b13 9.37385929220237 
a80 2.44840803345809 
a92 5.73452922006433 
a90 5.94360623326499 
b21 8.72276107029877 
b10 9.42715958151632 
b47 10.0621413364174 
b38 8.65370812563454 
b94 9.94907934914412 
a42 5.00730760233929 
b30 12.5101118459858 
a40 2.96735515702234 
a41 7.2240197471407 
b76 10.4151928224871 
a37 4.98175397194804 
a88 8.20887172691036 
b75 9.5241551790375 
a78 3.48107932799887 
a69 8.16216467582493 
b8 11.7860634224797 
a70 6.40751185079522 
b53 8.92626744345418 
b56 10.9564035938957 
b37 10.1771777875535 
a95 4.79919062005082 
b9 11.4226582564178 
a10 3.95769587543535 
b88 14.5844341469857 
a47 3.42454797960227 
a60 5.3266268921377 
a97 0.208876784538268 
a34 5.04791755165517 
b36 11.88084186299 
a13 3.86388291352513 
b71 9.81378320261999 
a12 2.77312542974581 
b55 12.4258332117267 
a56 5.5518486899079 
a68 4.44905350816748 
b72 9.3311810101967 
a55 4.79430330802866 
a89 2.07437039404074 
a50 5.54010892873109 
b59 9.54065843912684 
b4 7.89887812815402 
b80 8.12595545834009 
a14 5.4703693959664 
a51 1.87095376010786 
a71 2.60893569210843 
b7 9.46714190418074 
b20 9.09803964961212 
b48 7.25568653774983 
b68 8.28836991164921 
a45 2.93409226996961 
a74 4.27043183434581 
a5 3.07649718409677 
a26 3.97207323815914 
a19 3.76347615843347 
a18 5.84258113713459 
b54 10.3770238793823 
b77 13.256795356906 
b87 12.7509542224017 
b24 8.56623225927836 
b90 12.0085411758172 
b16 7.986889830969 
a0 4.92872634094605 
b92 8.53789981736688 
a59 5.85620483784074 
b6 6.96050785929385 
a76 4.52061847908181 
a86 5.5643652778593 
a31 7.9142948591681 
b11 11.867975434982 
b3 12.0525499593597 
b50 13.3277750667277 
b32 13.543305928283 
a63 3.37668728705691 
a33 3.60125038309628 
b41 8.67861902794409 
b2 9.50380093417191 
a9 1.39380901347795 
a11 4.27909323028492 
b99 10.0763832050767 
a39 5.19963646232347 
b40 8.45272383803385 
b34 9.74238219157093 
b69 10.2972896898948 
a35 7.06908144687 
b81 9.71860357707624 
a58 5.87840359138216 
b86 10.5879298465104 
b31 11.7009787840925 
b100 10.1624459131324 
a43 6.87207760024736 
b58 9.55765154507695 
a15 0.956966176952616 
b51 9.67103504407877 
b73 8.54175896287376 
b91 7.86459252056729 
a61 3.30144117959057 
b5 8.10067611672901 
a91 5.52562836421544 
a75 2.99089437722787 
a23 2.68771193172842 
b95 10.8330690831589 
a49 3.91442908054923 
a64 5.22982049992758 
b89 11.2437608968301 
b29 12.9562488181783 
