0;TIT03;729;3;10;0;0;;0;0;0;;0;0;0;;0;0;
0;WRI01;729;;;0;0;;0;0;0;;0;0;0;729;0;0;
0;DRA01;;;;0;0;;0;0;0;;0;3;-5;;5;-5;
0;DRA01;;;;0;0;;0;0;0;;0;1;-7;;3;-7;
0;DRA01;;;;0;0;;0;0;0;;0;7;-5;;9;-5;
0;WRI01;123;;;0;0;;0;0;0;;0;1;-6;123;0;0;
0;WRI01;234;;;1;-6;123;1;0;0;;0;-1;-6;234;0;0;
0;WRI01;12345678901;;;0;0;;0;0;0;;0;-3;0;12345678901;0;0;
9;DRA03;;;;0;0;;0;0;0;;0;0;-8;;0;-8;
9;DRA03;;;;0;0;;0;0;0;;0;1;1;;1;1;
0;DRA03;;;;0;0;;0;0;0;;0;2;-8;;5;-5;
9;DRA04;;;;0;0;;0;0;0;;0;2;1;;2;1;
9;DRA04;;;;0;0;;0;0;0;;0;7;-8;;8;-9;
9;DRA03;;;;0;0;;0;0;0;;0;8;-6;;7;-7;
0;DRA04;;;;0;0;;0;0;0;;0;5;-8;;2;-5;
0;DRA02;;;;0;0;;0;0;0;;0;2;-12;;2;8;
0;WRI01;456;;;0;0;;0;0;0;;0;2;8;456;0;0;
0;ERA01;;;;0;0;;0;0;0;;0;-3;-1;;-3;-3;
0;HOO01;;;;0;0;;0;0;0;;0;-3;-10;;-3;-8;
