0,8c8126e5-f9df-4a9d-aba1-90235534ebfd,ersasnzpz36u5voqzai2vgtv7n,E4vzV22vmEUGQhDmeKncsxN,EjIEm5fnfqdq6GQI1U06_N
0,b7fa647b-ae33-4f13-a293-1698cde2b29a,ew75gi65ogpytukjrnggn4kzjk,E69XyGv53V4uzcMFfjVXtcK,Et_pke64z8TopMWmM3ispK
0,8cab1608-3e1f-462f-9e8c-784391ff8faf,ersvrmcb6d5rpt2ghqq4r76h2p,E4wFuApuNc7hDRMvJePViZP,EjKsWCD4fYvnox4Q5H_j6P
0,ac4c559f-79ca-431e-861c-a3d15f01668a,evrgflh3zziy6qyokhuk7aftik,E5paix3eGqyNcsYoAUNKdZK,ErExVn3nKMehhyj0V8BZoK
0,4d50e6ea-651e-4b8e-ab7c-3568eb6ee5fd,ejvion2tfd24ovn6dk2hln3s7n,E3ATYXssjabZhJ9koK7P4AN,ETVDm6mUeuOq3w1aOtu5fN
0,3ee8b746-9b91-4588-b089-d7ade51b0795,eh3uloru3sfmiwce5plpfdmdzf,E2m5eBZR5zYiswPpSj5WWtF,EPui3RpuRWIsInXreUbB5F
0,12351691-586c-4f41-932d-2ece33f23be3,eci2rnekynt2bsmws5trt6i56d,EWYaKVwVZmn8a89eEz5uF_D,EEjUWkVhs9Bky0uzjPyO-D
0,6020847e-a571-464d-8e2f-4686073a04d7,emaqii7vfofsnryxunbqhhicnh,E3gyvoc7WEiED33qRc5y3iH,EYCCEfqVxZNji9Ghgc6BNH
0,d9a9590c-96d6-42d5-a2cf-f06be219d88d,e3guvsdew2ywvulh7a27cdhmin,E76C4apL2quzYNxNUYja4PN,E2alZDJbWLVos_wa-IZ2IN
0,b95d1a1a-2234-4c8d-97dd-52d0339cb31c,exforugrcgtens7ovfubttszrm,E6BnNfTQyxXXhkgj3YPABAM,EuV0aGiI0yNl91S0DOcsxM
0,df1f7afa-e50c-4af6-8f14-c5cddbb63106,e34pxv6xfbsxwr4kmlto3wyyqg,E7F44eMufKkeBQgx7GjkRMG,E3x96-uUMr2jxTFzdu2MQG
0,5b3019c9-9277-4e49-a72f-06fecddd112c,elmybtsmso7sju4xqn7wn3uism,E3Yy5w4jssjd4Xz992ge1wM,EWzAZyZJ35Jpy8G_s3dESM
0,f5388601-1a7c-4d35-9867-0067d56c1e22,e6u4imai2ptjvtbtqaz6vnqpcc,E7runUySwKon3tw9AigEyPC,E9TiGARp801mGcAZ9VsHiC
0,7d1023ec-c4b2-4951-b3b0-68474002b6be,epuich3gewkkrwoygqr2aak3lo,E4VwDrVc3b3VTv2h3c8WQSO,EfRAj7MSylRs7BoR0ACtrO
0,31ce80d2-3855-4a5c-828a-ea9000e26a66,eghhiburykws4qkfoveaa4jvgg,E2PpX546FvHxkxUpnbMBxhG,EMc6A0jhVpcgorqkADiamG
0,782152c5-eec2-40f1-af7b-6dd216a2152e,epaqvfrpoyihrv55w3uqwuikso,E4Mvy6VV124MSf4U6NQ5LmO,EeCFSxe7CDxr3tt0haiFSO
0,b5876fdd-b2ed-425e-823c-89fe25130641,ewwdw7xns5us6qi6it7rfcmdeb,E65ZUqzERWkRr9XNLnTkLBB,EtYdv3bLtJegjyJ_iUTBkB
0,c58eaeeb-612d-4dab-bda0-87cd0385d365,eywhk523bfxnlxwqiptidqxjwf,E6XZyRtGjpdL8H3e16TN8DF,ExY6u62Et2rvaCHzQOF02F
0,c3c248f8-749d-42f1-a3ad-9e74f66c6b89,eypber6dutuxruowz45hwnrvyj,E6UeiTpnfaUctQLb1sWebhJ,Ew8JI-HSdLxo62edPZsa4J
