name_id,name_en
"telur ulat sutera","silkworm eggs"
"ulat sutera",silkworms
"kura-kura bercangkang lunak, hidup","soft-shelled turtles, live"
sorgum,sorghum
"Kedelai untuk pakan hewan","soya bean meal for animal consumption"
"Bertelur untuk tujuan pertanian","spawn for agricultural purposes"
"bayam, segar","spinach, fresh"
"lobster berduri, hidup","spiny lobsters, live"
"spora untuk keperluan pertanian","spores for agricultural purposes"
"labu, segar","squashes, fresh"
"cumi, hidup","squid, live"
"kios pakan untuk hewan","stall food for animals"
"bubur tepung untuk pakan hewan","starch pulp for animal consumption"
"stroberi, segar","strawberries, fresh"
"jerami [hijauan]","straw [forage]"
"serasah jerami","straw litter"
"serasah jerami untuk alas tidur binatang","straw litter for animal bedding"
"serasah jerami untuk hewan","straw litter for animals"
"serasah jerami untuk hewan kecil","straw litter for small animals"
"mulsa jerami","straw mulch"
"jamur jerami, segar","straw mushrooms, fresh"
"Pakan hewan untuk menambah kekuatan","strengthening animal forage"
"buncis, segar","string beans, fresh"
sukulen,succulents
"bit gula, segar","sugar beet, fresh"
"jagung manis, belum diolah","sweet corn, unprocessed"
"kentang manis, segar","sweet potatoes, fresh"
"jeruk keprok, segar","tangerines, fresh"
"tarwi, tidak diproses","tarwi, unprocessed"
"thyme, segar","thyme, fresh"
"tomat, segar","tomatoes, fresh"
topiaries,topiaries
pohon,trees
"ikan trout, hidup","trout, live"
"truffle, segar","truffles, fresh"
"truffle [jamur], segar","truffles [mushrooms], fresh"
"batang pohon","trunks of trees"
"tuna, hidup","tuna, live"
"rumput, alami","turf, natural"
"kayu tanpa kulit kayu","undressed timber"
"ganggang yang belum diproses untuk makanan manusia","unprocessed algae for human consumption"
"rumput laut aosa yang belum diolah [selada laut]","unprocessed aosa seaweed [sea lettuce]"
"gandum yang belum diolah","unprocessed barley"
"sereal yang belum diolah","unprocessed cereals"
"biji rami yang belum diolah","unprocessed hemp seeds"
"rumput laut hijiki yang belum diolah [brown algae]","unprocessed hijiki seaweed [brown algae]"
"hop yang belum diolah","unprocessed hops"
"millet Jepang (biji-bijian) yang belum diolah","unprocessed Japanese barnyard millet"
"rumput laut kombu (alga) yang belum diolah [kelp]","unprocessed kombu seaweed [kelp]"
"millet proso (biji-bijian) yang belum diolah","unprocessed proso millet"
"benih yang belum diolah","unprocessed seeds"
"benih yang belum diolah untuk keperluan pertanian","unprocessed seeds for agricultural purposes"
"sorgum yang belum diolah","unprocessed sorghum"
"spirulina yang tidak diolah","unprocessed spirulina"
"bit gula yang belum diolah","unprocessed sugar beets"
"Jagung manis yang belum diolah [sekam atau gabah]","unprocessed sweet corn ears [husked or unhusked]"
"teff yang belum diolah","unprocessed teff"
"rumput laut tengusa yang belum diolah [ganggang merah]","unprocessed tengusa seaweed [red algae]"
"kayu yang tidak diolah","unprocessed timber"
"wakame yang belum diolah [rumput laut]","unprocessed wakame [seaweed]"
"gandum yang belum diolah","unprocessed wheat"
"kayu tanpa kulit kayu","unsawn timber"
"sumsum sayuran, segar","vegetable marrows, fresh"
"sayuran, segar","vegetables, fresh"
"tanaman merambat","vine plants"
"kastanye air, segar","water chestnuts, fresh"
"semangka, segar","watermelon, fresh"
gandum,wheat
"dedak gandum","wheat bran"
"bibit gandum untuk pakan hewan","wheat germ for animal consumption"
"biji gandum","wheat seeds"
"Buah anggur untuk wine (minuman beralkohol), segar","wine grapes, fresh"
"serpihan kayu untuk pembuatan bubur kayu","wood chips for the manufacture of wood pulp"
"serpihan kayu untuk digunakan sebagai penutup tanah","wood chips for use as ground cover"
"serutan kayu untuk alas tidur binatang","wood shavings for animal bedding"
"serutan kayu untuk kotoran hewan","wood shavings for animal litter"
"karangan bunga kering","wreaths of dried flowers"
"karangan bunga alami","wreaths of natural flowers"
"ubi, segar","yams, fresh"
"ragi untuk pakan hewan","yeast for animal consumption"
"zucchini, segar","zucchini, fresh"
"ganggang yang belum diolah","unprocessed algae"
"biji-bijian yang belum diolah","unprocessed grains"
"bejana yang belum diolah","unprocessed laver"
"tanaman gula (tebu) yang belum diolah","unprocessed sugar crops"
"kayu tanpa kulit kayu","unsawn or undressed timber"
"kenari (kacang), segar","walnuts, fresh"
"wheatgrass [tanaman]","wheatgrass [plants]"
"karangan bunga herbal kering untuk dekorasi","wreaths of dried herbs for decoration"
"gigi yang dapat dicerna membersihkan camilan untuk anjing","digestible teeth cleaning treats for dogs"
"tulang kunyah yang bisa dimakan untuk anjing","edible chewing bones for dogs"
"terong, segar","eggplants, fresh"
"ikan, hidup","fish, live"
"tanaman berbunga, alami","flowering plants, natural"
"biji segar dan belum diolah","fresh and unprocessed seeds"
"mangga, segar","mangos, fresh"
"melon, segar","melons, fresh"
"moluska, hidup","mollusks, live"
"bibit tanaman","plant seeds"
"jamur (bibit) untuk keperluan pertanian","mushroom spawns for agricultural purposes"
"kacang mede segar",-
"pir, segar","pears, fresh"
"babi [ternak]","pigs [livestock]"
Sirih,-
"Kapur untuk keperluan pertanian","lime for agricultural purposes"
"makanan ikan hias",-
"makanan udang (makanan ternak udang)",-
"makanan ikan Louhan",-
"makanan bebek",-
"makanan ayam petelor bibit kecil",-
"makanan khusus ayam ras butiran komplit",-
"makanan komplit tepung untuk ayam petelur dan bibit kecil",-
"sediaan untuk ayam petelur",-
"anak ikan yang baru menetas",-
"merang untuk pembiakan jamur",-
"kapur untuk makanan hewan",-
"makanan kepiting",-
"makanan hewan peliharaan",-
"Ikan mas hidup (untuk dikonsumsi)","common carp"
"biji bunga matahari, belum diproses","sunflowerseeds, unprocessed"
"biji labu, belum diproses","pumpkins seeds, unprocessed"
"bunga alami","natural flowers"
"bibit dan bahan tanaman","seedlings and plant material"
"bahan perbanyakan tanaman, termasuk stek, batang bermata tunas dan biji","plant propagation material, including cuttings, budwood and seeds"
"buah segar","fresh fruits"
"Makanan Ternak dari Jagung",-
"Cabe rawit segar","Fresh Cayenne pepper"
"Tepung Bahan Makanan Ternak",-
"rempah-rempah Segar","fresh herbs"
"Produk-produk benih pertanian","Agricultural seed products"
"Agen anti-pengempalan dan bahan pembantu sebagai komponen utuh dalam makanan hewan jadi","Anti-caking agents and pelleting aids sold as an integral component in finished animal feed"
"Bahan pengikat mikotoksin sebagai komponen utuh dalam makanan hewan jadi","Mycotoxin binders sold as an integral component in finished animal feed"
"tanaman budidaya, belum diolah","aquacultural crops, unprocessed"
"asparagus, segar","asparagus, fresh"
"pisang, segar","bananas, fresh"
"blackberry, segar","blackberries, fresh"
"bok choy, segar","bok choy, fresh"
kaktus,cacti
"kacang mete, segar","cashews, fresh"
"tomat ceri, segar","cherry tomatoes, fresh"
"akar sawi putih","chicory roots"
"daun ketumbar, segar","cilantro, fresh"
"kacang es krim segar","fresh ice cream beans"
"Radicchio segar","fresh radicchio"
"limau Spanyol segar","fresh spanish limes"
"wasabi segar [lobak Jepang yang bisa dimakan]","fresh wasabi [Japanese edible horseradish]"
"karangan bunga alami","garlands of natural flowers"
"gooseberry, segar","gooseberries, fresh"
"biji rumput","grass seeds"
"herbal, segar","herbs, fresh"
"buah juniper","juniper berries"
"kohlrabi, segar","kohlrabi, fresh"
"polong-polongan, segar","legumes, fresh"
"lemon, segar","lemons, fresh"
"Sampah gambut","litter peat"
"umbi tanaman untuk keperluan pertanian","plant bulbs for agricultural purposes"
"tomat prem, segar","plum tomatoes, fresh"
"kentang, segar","potatoes, fresh"
"labu, segar","pumpkins, fresh"
"kismis merah, segar","red currants, fresh"
"batang bawah untuk pencangkokan pohon buah","rootstocks for fruit tree grafting"
"gandum hitam",rye
"Anak pohon",saplings
"batang atas untuk pencangkokan pohon buah","scions for fruit tree grafting"
"bahan makanan untuk hewan","Foodstuffs for animals"
"Produk pertanian dan hortikultura","Agricultural and horticultural products"
"tanaman, bibit dan bahan tanaman","plants, seedlings and plant material"
"kunyah-kunyahan untuk binatang","edible chews for animals"
"pakan ikan",-
"pakan untuk budidaya air","aquaculture feed"
"benih ikan",-
"Umpan ikan hidup untuk memancing","Fishing bait [live]"
"buah pinang","Betel nut"
pinang,Areca
"kacang hijau segar","fresh green beans"
"kacang merah segar","fresh red beans"
"Merica segar",-
"makanan ternak","cattle feed"
"Cabai segar","chillies, fresh"
"Bonsai (pot yang ditanami semacam pohon kerdil)","Bonsai (potted dwarfed trees)"
"ransum ternak",-
"konsentrat untuk pakan ternak",-
"Makanan ternak","Cattle food"
"Sediaan untuk penggemukan ternak","Livestock fattening preparations"
Marc,Marc
"maggot untuk pakan ternak","maggot for animal feed"
"dedaunan alami","natural foliage"
"tanaman hijau alami untuk dekorasi","natural greenery for decoration"
"tanaman dan bunga alami","natural plants and flowers"
"jelatang (tanaman)",nettles
"buah noni, segar","noni fruit, fresh"
kacang-kacangan,"nuts [fruits]"
gandum,oats
"gurita, hidup","octopuses, live"
"oil cake (makanan untuk pakan hewan)","oil cake"
"biji minyak, tidak diolah","oil seeds, unprocessed"
"zaitun, segar","olives, fresh"
"bawang, segar","onions, fresh"
"oregano, segar","oregano, fresh"
"buah dan sayuran segar organik","organic fresh fruit and vegetables"
"herbal segar organik","organic fresh herbs"
"sayuran segar organik","organic fresh vegetables"
"jamur tiram, segar","oyster mushrooms, fresh"
"tiram, hidup","oysters, live"
"umpan memancing beku-kering dikemas","packaged freeze-dried fishing bait"
"daun palem","palm fronds"
"Daun pohon palem","palms [leaves of the palm tree]"
"pohon-pohon palem","palm trees"
"pepaya, segar","papayas, fresh"
"kertas untuk digunakan sebagai alas tidur binatang","paper for use as animal bedding"
"Seledri (segar","parsley, fresh"
"markisa, segar","passion fruit, fresh"
"buah persik, segar","peaches, fresh"
"kue kacang untuk hewan","peanut cake for animals"
"makanan kacang untuk hewan","peanut meal for animals"
"kacang, segar","peanuts, fresh"
"kacang polong, segar","peas, fresh"
"kacang pecan, segar","pecans, fresh"
"paprika, segar","peppers, fresh"
"paprika [tanaman]","peppers [plants]"
"burung peliharaan","pet birds"
"makanan hewan","pet food"
"Biskuit untuk anjing","pet treats in the nature of bully sticks"
"pakan babi","pig feed"
"nanas, segar","pineapples, fresh"
"kerucut pinus","pine cones"
"kacang pinus, segar","pine nuts, fresh"
"pistachio, segar","pistachios, fresh"
"pisang raja, segar","plantains, fresh"
"umbi tanaman","plant bulbs"
"residu tanaman","plant residue"
tanaman,plants
"tanaman, kering, untuk dekorasi","plants, dried, for decoration"
"bibit tanaman","plant seedlings"
"prem, segar","plums, fresh"
"serbuk sari [bahan baku]","pollen [raw material]"
"buah delima, segar","pomegranates, fresh"
"Pomomos, segar","pomelos, fresh"
"jamur porcini, segar","porcini mushrooms, fresh"
"bonsai dalam pot","potted bonsai"
"ramuan segar dalam pot","potted fresh herbs"
"unggas untuk berkembang biak","poultry for breeding"
"unggas, hidup","poultry, live"
"susu bubuk untuk hewan","powdered milk for animals"
"susu bubuk untuk anak kucing","powdered milk for kittens"
"persiapan untuk unggas bertelur","preparations for egg laying poultry"
anjing,dogs
"makanan anjing, dapat dimakan","dog treats, edible"
sampah,draff
"buah naga, segar","dragon fruits, fresh"
"boutonnieres kering","dried boutonnieres"
"cattails kering untuk dekorasi","dried cattails for decoration"
"bunga kering","dried flowers"
"durian, segar","durians, fresh"
"edamame, segar","edamame, fresh"
"hewan air yang dapat dimakan, hidup","edible aquatic animals, live"
"Kunyah-kunyahan yang dapat dimakan untuk hewan","edible chews for animals"
"Kunyah-kunyahan yang dapat dimakan untuk anjing","edible chews for dogs"
"bunga yang bisa dimakan, segar","edible flowers, fresh"
"serangga yang dapat dimakan, hidup","edible insects, live"
"biji rami yang dapat dimakan, tidak diolah","edible linseed, unprocessed"
"jamur yang dapat dimakan, segar","edible mushrooms, fresh"
"memperlakukan hewan peliharaan organik yang dapat dimakan untuk anjing","edible organic pet treats for dogs"
"memperlakukan hewan peliharaan organik yang dapat dimakan untuk kuda","edible organic pet treats for horses"
"wijen yang dapat dimakan, tidak diproses","edible sesame, unprocessed"
"Makanan  hewan peliharaan vegan yang dapat dimakan untuk kucing","edible vegan pet treats for cats"
"Makanan hewan peliharaan vegan yang dapat dimakan untuk anjing","edible vegan pet treats for dogs"
"Makanan hewan peliharaan vegan yang dapat dimakan untuk kuda","edible vegan pet treats for horses"
"telur untuk menetas, dibuahi","eggs for hatching, fertilized"
"jamur enokitake, segar","enokitake mushrooms, fresh"
"buah ara, segar","figs, fresh"
"makanan ikan","fish food"
"umpan memancing, hidup","fishing bait, live"
"tepung ikan untuk konsumsi hewan","fish meal for animal consumption"
"ikan bertelur","fish spawn"
"flax meal [makanan ternak]","flax meal [fodder]"
"biji rami, tidak diproses","flax seeds, unprocessed"
"umbi bunga","flower bulbs"
"umbi bunga","flower corms"
"bunga, kering, untuk dekorasi","flowers, dried, for decoration"
"makanan ternak",fodder
"makanan untuk ikan akuarium","food for aquarium fish"
"makanan untuk ikan mas","food for goldfish"
"makanan untuk tikus","food for rodents"
"bahan makanan dan minuman untuk hewan","foodstuffs and beverages for animals"
"bahan makanan untuk burung","foodstuffs for birds"
"bahan makanan untuk anak sapi","foodstuffs for calves"
"bahan makanan untuk ayam","foodstuffs for chickens"
"bahan makanan untuk hewan ternak","foodstuffs for farm animals"
"bahan makanan untuk ikan","foodstuffs for fish"
"bahan makanan untuk kuda","foodstuffs for horses"
"bahan makanan untuk hewan laut","foodstuffs for marine animals"
"bahan makanan untuk unggas","foodstuffs for poultry"
"bahan makanan untuk anak anjing","foodstuffs for puppies"
"bahan makanan untuk domba","foodstuffs for sheep"
"produk kehutanan","forestry products"
"buah segar dan belum diolah","fresh and unprocessed fruits"
"buah-buahan segar, tidak diolah, sayuran, kacang-kacangan dan biji-bijian","fresh and unprocessed fruits, vegetables, nuts and seeds"
"kacang segar dan belum diproses","fresh and unprocessed nuts"
"sayuran segar dan belum diproses","fresh and unprocessed vegetables"
"arracacha segar [wortel putih]","fresh arracacha [white carrots]"
"arugula segar","fresh arugula"
"baechu segar [napa cabbage]","fresh baechu [napa cabbage]"
"paprika segar","fresh bell peppers"
"bokbunja segar [raspberry hitam]","fresh bokbunja [black raspberries]"
"apel mete segar","fresh cashew apples"
"chamoe segar [oriental melon]","fresh chamoe [oriental melon]"
"akar doraji segar [balon bunga]","fresh doraji [balloon flower] roots"
"jamur segar yang bisa dimakan","fresh edible fungi"
"batang bawah yang dapat dimakan segar","fresh edible rootstocks"
"sayuran akar segar yang bisa dimakan","fresh edible root vegetables"
"kacang fava segar","fresh fava beans"
"feijoa segar [nanas jambu biji]","fresh feijoa [pineapple guava]"
"buah dan sayuran segar","fresh fruits and vegetables"
"buah-buahan dan sayuran segar, bumbu segar","fresh fruits and vegetables, fresh herbs"
"beri emas segar","fresh golden berries"
"buah hawthorn segar","fresh hawthorn fruits"
"nangka segar","fresh jackfruit"
"kumquat segar","fresh kumquats"
"naranjillas segar","fresh naranjillas"
"okra segar","fresh okra"
"sayuran akar segar","fresh root vegetables"
"sawo segar","fresh sapodillas"
"sirsak segar","fresh soursops"
"jambu biji stroberi segar","fresh strawberry guavas"
"apel gula segar","fresh sugar-apples"
"buah asam segar","fresh tamarind fruit"
"buah, segar","fruit, fresh"
"tanaman buah","fruit plants"
"residu buah [marc]","fruit residue [marc]"
"pohon buah","fruit trees"
"spora jamur untuk keperluan pertanian","fungal spores for agricultural purposes"
"game, hidup","game, live"
"herbal taman, segar","garden herbs, fresh"
"salad taman, segar","garden salads, fresh"
"jahe, segar","ginger, fresh"
"kacang gingko, segar","gingko nuts, fresh"
"goji berry, segar","goji berries, fresh"
"ikan mas koki (ikan hias)",goldfish
"biji-bijian [sereal]","grains [cereals]"
"biji-bijian untuk konsumsi hewan","grains for animal consumption"
"jeruk bali, segar","grapefruit, fresh"
"anggur, segar","grapes, fresh"
"tomat anggur, segar","grape tomatoes, fresh"
"rumput [tanaman]","grasses [plants]"
"kertas kerikil untuk sangkar burung","gravel paper for birdcages"
"Groat (biji-bijian) untuk unggas","groats for poultry"
"jambu biji, segar","guavas, fresh"
hamster,hamsters
Jerami,hay
"jerami untuk keranjang rumput","hay for use as Easter basket grass"
"hazelnut, segar","hazelnuts, fresh"
"bumbu, kering, untuk dekorasi","herbs, dried, for decoration"
"ikan haring, hidup","herrings, live"
"hop kerucut","hop cones"
hop,hops
"pakan kuda","horse feed"
"akar lobak, segar","horseradish root, fresh"
"makanan kuda, bisa dimakan","horse treats, edible"
"Kesemek Jepang, segar","Japanese persimmons, fresh"
"jicama, segar","jicama, fresh"
"kangkung, segar","kale, fresh"
"kiwicha (tanaman), tidak diolah","kiwicha, unprocessed"
"buah kiwi, segar","kiwi fruit, fresh"
"ikan koi, hidup","koi carp, live"
"kacang kola","kola nuts"
"langoustines, hidup","langoustines, live"
"daun bawang, segar","leeks, fresh"
"pakan yang diperkaya protein untuk pakan hewan","protein-enriched feed for animal consumption"
"kacang dan kacang disiapkan untuk pakan hewan","pulses and nuts prepared for animal consumption"
"kacang-kacangan, segar","pulses, fresh"
"biskuit anak anjing","puppy biscuits"
"quince, segar","quinces, fresh"
"quinoa, belum diproses","quinoa, unprocessed"
"abalon, hidup","abalones, live"
"acai berry, segar","acai berries, fresh"
"kacang adzuki, segar","adzuki beans, fresh"
"produk pertanian","agricultural products"
"ganggang untuk pakan hewan","algae for animal consumption"
"ganggang untuk makanan manusia","algae for human consumption"
"ganggang, tidak diolah, untuk makanan manusia atau pakan hewan","algae, unprocessed, for human or animal consumption"
"algarovilla untuk pakan hewan","algarovilla for animal consumption"
"almond [buah-buahan]","almonds [fruits]"
"tanaman lidah buaya","aloe vera plants"
"ikan teri, hidup","anchovy, live"
"biskuit hewan","animal biscuits"
"Sediaan untuk menggemukan hewan","animal fattening preparations"
"sediaan untuk pakan ternak","animal feed preparations"
"Bahan makanan hewan","animal foodstuffs"
"apel mangga, segar","apple mangos, fresh"
"apel, segar","apples, fresh"
"aprikot, segar","apricots, fresh"
"ikan akuarium","aquarium fish"
"kulit bahtera, hidup","ark shells, live"
"[pasir sampah] aromatik untuk hewan peliharaan","aromatic sand [litter] for pets"
"Rangkaian bunga kering","arrangements of dried flowers"
"Rangkaian bunga kering untuk keperluan dekoratif","arrangements of dried flowers for decorative purposes"
"Rangkaian buah segar (parcel)","arrangements of fresh fruit"
"Rangkaian bunga segar (buket)","arrangements of natural flowers"
"artichoke, segar","artichokes, fresh"
"alpukat, segar","avocados, fresh"
"baby corn, segar","baby corn, fresh"
"bagas tebu [bahan baku]","bagasses of cane [raw material]"
"rebung, segar","bamboo shoots, fresh"
jelai*,barley*
"kacang, segar","beans, fresh"
"tauge, segar","bean sprouts, fresh"
"tempat tidur dan sampah untuk hewan","bedding and litter for animals"
