9;TIT08;729;53;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;729;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;-1;0;;-1;4;
2;DRA02;;;;0;0;;0;0;0;;0;0;0;;0;4;
9;WRI00;;;;0;0;;0;0;0;;0;1;2;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;1;1;5;0;0;
6;MUL01;5;7;35;1;1;5;1;0;2;7;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-1;1;5;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-1;0;3;0;0;
6;MUL01;3;7;21;1;2;3;1;0;2;7;1;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-1;2;1;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-2;1;2;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;3;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;2;2;5;0;0;
6;MUL01;5;2;10;2;2;5;1;0;3;2;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-2;2;0;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-3;1;1;0;0;
6;MUL01;3;2;6;1;3;3;1;0;3;2;1;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-1;3;6;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;4;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;2;3;5;0;0;
6;MUL01;5;9;45;2;3;5;1;0;4;9;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-2;3;5;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-3;2;4;0;0;
6;MUL01;3;9;27;1;4;3;1;0;4;9;1;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-1;4;7;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-3;3;2;0;0;
3;WRI04;7;;;-1;4;7;1;0;0;;0;-2;4;7;0;0;
6;ADD01;6;5;11;-1;3;6;1;-2;3;5;1;0;0;;0;0;
6;ADD02;2;13;;-3;3;2;1;0;0;;0;0;0;;0;0;
3;WRI02;3;1;;0;0;;0;0;0;;0;-4;3;3;0;0;
6;ADD01;1;1;2;-1;2;1;1;0;0;;0;0;0;;0;0;
6;ADD02;0;2;;-2;2;0;1;0;0;;0;0;0;;0;0;
6;ADD02;4;6;;-3;2;4;1;0;0;;0;0;0;;0;0;
3;WRI03;6;0;;0;0;;0;0;0;;0;-4;2;6;0;0;
6;ADD01;5;2;7;-1;1;5;1;-2;1;2;1;0;0;;0;0;
6;ADD02;1;8;;-3;1;1;1;0;0;;0;0;0;;0;0;
3;WRI03;8;0;;0;0;;0;0;0;;0;-4;1;8;0;0;
0;WRI04;3;;;-1;0;3;1;0;0;;0;-2;0;3;0;0;
9;TIT08;729;53;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;729;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;-1;0;;-1;4;
2;DRA02;;;;0;0;;0;0;0;;0;0;0;;0;4;
9;WRI00;;;;0;0;;0;0;0;;0;1;2;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;1;1;5;0;0;
6;MUL01;3;7;21;1;2;3;1;0;2;7;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-1;2;1;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-1;1;2;0;0;
6;MUL01;5;7;35;1;1;5;1;0;2;7;1;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-2;1;5;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-1;0;3;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;3;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;2;2;5;0;0;
6;MUL01;3;2;6;1;3;3;1;0;3;2;0;0;0;;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-1;3;6;0;0;
6;MUL01;5;2;10;2;2;5;1;0;3;2;1;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-2;2;0;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-3;1;1;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;4;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;2;3;5;0;0;
6;MUL01;3;9;27;1;4;3;1;0;4;9;0;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-1;4;7;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;-2;3;2;0;0;
6;MUL01;5;9;45;2;3;5;1;0;4;9;1;0;0;;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;-3;3;5;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;-3;2;4;0;0;
3;WRI04;7;;;-1;4;7;1;0;0;;0;-2;4;7;0;0;
6;ADD01;6;2;8;-1;3;6;1;-2;3;2;1;0;0;;0;0;
6;ADD02;5;13;;-3;3;5;1;0;0;;0;0;0;;0;0;
3;WRI02;3;1;;0;0;;0;0;0;;0;-4;3;3;0;0;
6;ADD01;1;1;2;-1;2;1;1;0;0;;0;0;0;;0;0;
6;ADD02;0;2;;-2;2;0;1;0;0;;0;0;0;;0;0;
6;ADD02;4;6;;-3;2;4;1;0;0;;0;0;0;;0;0;
3;WRI03;6;0;;0;0;;0;0;0;;0;-4;2;6;0;0;
6;ADD01;2;5;7;-1;1;2;1;-2;1;5;1;0;0;;0;0;
6;ADD02;1;8;;-3;1;1;1;0;0;;0;0;0;;0;0;
3;WRI03;8;0;;0;0;;0;0;0;;0;-4;1;8;0;0;
0;WRI04;3;;;-1;0;3;1;0;0;;0;-2;0;3;0;0;
9;TIT08;628;234;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;5;628;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;-1;0;;-1;5;
2;DRA02;;;;0;0;;0;0;0;;0;0;0;;0;5;
9;WRI00;;;;0;0;;0;0;0;;0;1;3;4;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;2;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;1;1;2;0;0;
6;MUL01;2;6;12;1;1;2;1;0;3;6;0;0;0;;0;0;
5;WRI02;2;1;;0;0;;0;0;0;;0;-1;1;2;0;0;
4;WRI04;1;0;;0;0;;0;0;0;;0;-1;0;1;0;0;
6;MUL01;3;6;18;1;2;3;1;0;3;6;0;0;0;;0;0;
5;WRI02;8;1;;0;0;;0;0;0;;0;-1;2;8;0;0;
6;ADD01;1;2;3;0;0;;0;-1;1;2;1;0;0;;0;0;
4;WRI03;3;0;;0;0;;0;0;0;;0;-2;1;3;0;0;
6;MUL01;4;6;24;1;3;4;1;0;3;6;1;0;0;;0;0;
5;WRI02;4;2;;0;0;;0;0;0;;0;-1;3;4;0;0;
6;ADD01;2;8;10;0;0;;0;-1;2;8;1;0;0;;0;0;
5;WRI02;0;1;;0;0;;0;0;0;;0;-2;2;0;0;0;
6;ADD01;1;3;4;0;0;;0;-2;1;3;1;0;0;;0;0;
3;WRI03;4;0;;0;0;;0;0;0;;0;-3;1;4;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;4;4;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;2;3;3;0;0;
4;WRI00;;;;0;0;;0;0;0;;0;2;2;2;0;0;
6;MUL01;2;2;4;2;2;2;1;0;4;2;0;0;0;;0;0;
6;ADD01;4;0;4;0;0;;0;-2;2;0;1;0;0;;0;0;
4;WRI03;4;0;;0;0;;0;0;0;;0;-3;2;4;0;0;
6;MUL01;3;2;6;2;3;3;1;0;4;2;0;0;0;;0;0;
6;ADD01;6;4;10;0;0;;0;-1;3;4;1;0;0;;0;0;
5;WRI02;0;1;;0;0;;0;0;0;;0;-2;3;0;0;0;
6;ADD01;1;4;5;0;0;;0;-3;2;4;1;0;0;;0;0;
4;WRI03;5;0;;0;0;;0;0;0;;0;-4;2;5;0;0;
6;MUL01;4;2;8;1;4;4;1;0;4;2;1;0;0;;0;0;
3;WRI04;8;0;;0;0;;0;0;0;;0;-1;4;8;0;0;
9;WRI00;;;;0;0;;0;0;0;;0;1;5;4;0;0;
