9;TIT13;2000000;10;;0;0;;0;0;0;;0;0;0;;0;0;
6;WRI00;;;;0;0;;0;0;0;;0;0;0;2000000;0;0;
6;DRA01;;;;0;0;;0;0;0;;0;0;0;;2;0;
6;DRA02;;;;0;0;;0;0;0;;0;0;1;;0;4;
2;WRI00;;;;0;0;;0;0;0;;0;0;4;....;0;0;
5;SQR01;2;1;;0;-6;2;0;0;0;;0;0;1;1;0;0;
5;MUL01;1;1;1;0;0;;0;0;0;;0;0;0;;0;0;
5;SUB02;1;2;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI03;1;;;0;0;;0;0;0;;0;1;-6;1;0;0;
3;ADD01;1;1;2;0;1;1;0;0;0;;0;1;1;2;0;0;
3;DIV04;00;;;0;-4;00;0;0;0;;0;1;-4;00;0;0;
5;DIV01;10;2;5;1;-6;10;0;1;0;2;0;1;2;5;2;2;5
6;MUL01;5;5;25;2;2;5;0;1;2;5;0;0;0;;0;0;
6;SUB02;5;30;;1;-4;30;0;0;0;;0;0;0;;0;0;
6;WRI02;5;3;;0;0;;0;0;0;;0;2;-4;5;0;0;
6;MUL01;5;2;10;2;2;5;0;1;1;2;0;0;0;;0;0;
4;ADD02;3;13;;0;0;;0;0;0;;0;0;0;;0;0;
5;ERA01;;;;0;0;;0;0;0;;0;2;0;;2;-6;
4;DIV02;4;;;0;0;;0;0;0;;0;1;2;4;2;2;4
6;MUL01;4;4;16;2;2;4;0;1;2;4;0;0;0;;0;0;
6;SUB02;4;20;;1;-4;20;0;0;0;;0;0;0;;0;0;
6;WRI02;4;2;;0;0;;0;0;0;;0;2;-4;4;0;0;
6;MUL01;4;2;8;2;2;4;0;1;1;2;0;0;0;;0;0;
6;ADD02;2;10;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;0;10;;1;-5;10;0;0;0;;0;0;0;;0;0;
4;WRI04;0;;;0;0;;0;0;0;;0;2;-5;0;0;0;
5;WRI04;4;;;0;0;;0;0;0;;0;0;2;4;0;0;
6;DRA01;;;;0;0;;0;0;0;;0;0;0;;4;0;
6;DRA02;;;;0;0;;0;0;0;;0;2;1;;2;2;
3;ADD01;24;4;28;1;2;24;0;2;2;4;0;3;2;28;0;0;
3;DIV04;00;;;0;-2;00;0;0;0;;0;2;-2;00;0;0;
5;DIV01;4;2;2;2;-4;4;0;3;0;2;0;3;3;2;4;3;2
6;MUL01;2;2;4;4;3;2;0;3;3;2;0;0;0;;0;0;
6;SUB02;6;10;;2;-2;10;0;0;0;;0;0;0;;0;0;
6;WRI02;6;1;;0;0;;0;0;0;;0;3;-2;6;0;0;
6;MUL01;2;8;16;4;3;2;0;3;2;8;0;0;0;;0;0;
6;ADD02;1;17;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;3;20;;2;-3;20;0;0;0;;0;0;0;;0;0;
6;WRI02;3;2;;0;0;;0;0;0;;0;3;-3;3;0;0;
6;MUL01;2;2;4;4;3;2;0;3;1;2;0;0;0;;0;0;
4;ADD02;2;6;;0;0;;0;0;0;;0;0;0;;0;0;
5;ERA01;;;;0;0;;0;0;0;;0;3;0;;3;-6;
4;DIV02;1;;;0;0;;0;0;0;;0;3;3;1;4;3;1
6;MUL01;1;1;1;4;3;1;0;3;3;1;0;0;0;;0;0;
6;SUB02;9;10;;2;-2;10;0;0;0;;0;0;0;;0;0;
6;WRI02;9;1;;0;0;;0;0;0;;0;3;-2;9;0;0;
6;MUL01;1;8;8;4;3;1;0;3;2;8;0;0;0;;0;0;
6;ADD02;1;9;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;1;10;;2;-3;10;0;0;0;;0;0;0;;0;0;
6;WRI02;1;1;;0;0;;0;0;0;;0;3;-3;1;0;0;
6;MUL01;1;2;2;4;3;1;0;3;1;2;0;0;0;;0;0;
6;ADD02;1;3;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;1;4;;2;-4;4;0;0;0;;0;0;0;;0;0;
4;WRI04;1;;;0;0;;0;0;0;;0;3;-4;1;0;0;
5;WRI04;1;;;0;0;;0;0;0;;0;0;3;1;0;0;
6;DRA01;;;;0;0;;0;0;0;;0;0;0;;6;0;
6;DRA02;;;;0;0;;0;0;0;;0;4;1;;4;3;
3;ADD01;281;1;282;3;3;281;0;4;3;1;0;5;3;282;0;0;
3;DIV04;00;;;0;0;00;0;0;0;;0;3;0;00;0;0;
5;DIV01;11;2;5;3;-2;11;0;5;0;2;0;5;4;5;6;4;5
6;MUL01;5;5;25;6;4;5;0;5;4;5;0;0;0;;0;0;
6;SUB02;5;30;;3;0;30;0;0;0;;0;0;0;;0;0;
6;WRI02;5;3;;0;0;;0;0;0;;0;4;0;5;0;0;
6;MUL01;5;2;10;6;4;5;0;5;3;2;0;0;0;;0;0;
6;ADD02;3;13;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;7;20;;3;-1;20;0;0;0;;0;0;0;;0;0;
6;WRI02;7;2;;0;0;;0;0;0;;0;4;-1;7;0;0;
6;MUL01;5;8;40;6;4;5;0;5;2;8;0;0;0;;0;0;
6;ADD02;2;42;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;7;49;;3;-2;49;0;0;0;;0;0;0;;0;0;
6;WRI02;7;4;;0;0;;0;0;0;;0;4;-2;7;0;0;
6;MUL01;5;2;10;6;4;5;0;5;1;2;0;0;0;;0;0;
4;ADD02;4;14;;0;0;;0;0;0;;0;0;0;;0;0;
5;ERA01;;;;0;0;;0;0;0;;0;4;0;;4;-6;
4;DIV02;4;;;0;0;;0;0;0;;0;5;4;4;6;4;4
6;MUL01;4;4;16;6;4;4;0;5;4;4;0;0;0;;0;0;
6;SUB02;4;20;;3;0;20;0;0;0;;0;0;0;;0;0;
6;WRI02;4;2;;0;0;;0;0;0;;0;4;0;4;0;0;
6;MUL01;4;2;8;6;4;4;0;5;3;2;0;0;0;;0;0;
6;ADD02;2;10;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;0;10;;3;-1;10;0;0;0;;0;0;0;;0;0;
6;WRI02;0;1;;0;0;;0;0;0;;0;4;-1;0;0;0;
6;MUL01;4;8;32;6;4;4;0;5;2;8;0;0;0;;0;0;
6;ADD02;1;33;;0;0;;0;0;0;;0;0;0;;0;0;
6;SUB02;6;39;;3;-2;39;0;0;0;;0;0;0;;0;0;
6;WRI02;6;3;;0;0;;0;0;0;;0;4;-2;6;0;0;
