9;TIT03;729;3;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;729;1;4;3
2;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;4;
6;MUL01;3;9;27;1;4;3;0;0;4;9;0;0;0;;0;0;
5;WRI02;7;2;;0;0;;0;0;0;;0;2;4;7;0;0;
6;MUL01;3;2;6;1;4;3;0;0;3;2;0;0;0;;0;0;
6;ADD02;2;8;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI03;8;0;;0;0;;0;0;0;;0;2;3;8;0;0;
6;MUL01;3;7;21;1;4;3;0;0;2;7;0;0;0;;0;0;
0;WRI00;;;;0;0;;0;0;0;;0;2;2;21;0;0;
9;TIT03;3;729;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;3;1;4;729
2;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;4;
6;MUL01;9;3;27;1;4;9;0;0;4;3;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;2;4;27;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;3;4;.;0;0;
6;MUL01;2;3;6;1;3;2;0;0;4;3;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;3;3;6;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;4;4;..;0;0;
6;MUL01;7;3;21;1;2;7;0;0;4;3;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;4;2;21;0;0;
2;DRA02;;;;0;0;;0;0;0;;0;4;1;;4;4;
3;WRI04;7;;;2;4;7;0;0;0;;0;5;4;7;0;0;
6;ADD01;2;6;8;2;3;2;0;3;3;6;0;0;0;;0;0;
3;WRI03;8;0;;0;0;;0;0;0;;0;5;3;8;0;0;
3;WRI04;1;;;4;2;1;0;0;0;;0;5;2;1;0;0;
0;WRI04;2;;;4;1;2;0;0;0;;0;5;1;2;0;0;
9;TIT06;729;3;10;0;0;;0;0;0;;0;0;0;;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;0;1;;0;6;
5;DRA01;;;;0;0;;0;0;0;;0;1;0;;2;0;
5;DRA01;;;;0;0;;0;0;0;;0;1;6;;2;6;
5;DRA02;;;;0;0;;0;0;0;;0;2;1;;2;6;
5;WRI00;;;;0;0;;0;0;0;;0;0;1;7;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;3;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;5;9;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;2;7;3;0;0;
5;DRA04;;;;0;0;;0;0;0;;0;1;2;;2;1;
5;DRA04;;;;0;0;;0;0;0;;0;1;4;;2;3;
2;DRA04;;;;0;0;;0;0;0;;0;1;6;;2;5;
5;MUL01;3;7;21;2;7;3;0;0;1;7;0;1;1;2;2;2;1
5;MUL01;3;2;6;2;7;3;0;0;3;2;0;1;3;0;2;4;6
2;MUL01;3;9;27;2;7;3;0;0;5;9;0;1;5;2;2;6;7
3;WRI04;7;;;2;6;7;0;0;0;;0;3;5;7;0;0;
6;ADD01;2;6;8;1;5;2;0;2;4;6;0;0;0;;0;0;
3;WRI03;8;0;;0;0;;0;0;0;;0;3;3;8;0;0;
6;ADD01;0;1;1;1;3;0;0;2;2;1;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;3;1;1;0;0;
0;WRI04;2;;;1;1;2;0;0;0;;0;2;0;2;0;0;
9;TIT07;729;3;10;0;0;;0;0;0;;0;0;0;;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;0;1;;0;6;
5;DRA01;;;;0;0;;0;0;0;;0;1;0;;2;0;
5;DRA01;;;;0;0;;0;0;0;;0;1;6;;2;6;
5;DRA02;;;;0;0;;0;0;0;;0;2;1;;2;6;
5;WRI00;;;;0;0;;0;0;0;;0;0;2;7;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;6;9;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;2;0;3;0;0;
5;DRA03;;;;0;0;;0;0;0;;0;1;1;;2;2;
5;DRA03;;;;0;0;;0;0;0;;0;1;3;;2;4;
2;DRA03;;;;0;0;;0;0;0;;0;1;5;;2;6;
5;MUL01;3;7;21;2;0;3;0;0;2;7;0;2;1;2;1;2;1
5;MUL01;3;2;6;2;0;3;0;0;4;2;0;2;3;0;1;4;6
2;MUL01;3;9;27;2;0;3;0;0;6;9;0;2;5;2;1;6;7
3;WRI04;7;;;1;6;7;0;0;0;;0;2;7;7;0;0;
6;ADD01;6;2;8;1;4;6;0;2;5;2;0;0;0;;0;0;
3;WRI03;8;0;;0;0;;0;0;0;;0;3;6;8;0;0;
6;ADD01;1;0;1;1;2;1;0;2;3;0;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;3;4;1;0;0;
0;WRI04;2;;;2;1;2;0;0;0;;0;3;2;2;0;0;
9;TIT06;729;123;10;0;0;;0;0;0;;0;0;0;;0;0;
5;DRA02;;;;0;0;;0;0;0;;0;0;1;;0;6;
5;DRA01;;;;0;0;;0;0;0;;0;1;0;;6;0;
5;DRA01;;;;0;0;;0;0;0;;0;1;6;;6;6;
5;DRA02;;;;0;0;;0;0;0;;0;6;1;;6;6;
5;WRI00;;;;0;0;;0;0;0;;0;0;1;7;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;3;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;5;9;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;2;7;1;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;4;7;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;6;7;3;0;0;
5;DRA04;;;;0;0;;0;0;0;;0;1;2;;6;-3;
5;DRA04;;;;0;0;;0;0;0;;0;1;4;;6;-1;
5;DRA04;;;;0;0;;0;0;0;;0;1;6;;6;1;
5;DRA04;;;;0;0;;0;0;0;;0;3;6;;6;3;
2;DRA04;;;;0;0;;0;0;0;;0;5;6;;6;5;
5;MUL01;1;7;7;2;7;1;0;0;1;7;0;1;1;0;2;2;7
5;MUL01;1;2;2;2;7;1;0;0;3;2;0;1;3;0;2;4;2
3;MUL01;1;9;9;2;7;1;0;0;5;9;0;1;5;0;2;6;9
5;MUL01;2;7;14;4;7;2;0;0;1;7;0;3;1;1;4;2;4
5;MUL01;2;2;4;4;7;2;0;0;3;2;0;3;3;0;4;4;4
3;MUL01;2;9;18;4;7;2;0;0;5;9;0;3;5;1;4;6;8
5;MUL01;3;7;21;6;7;3;0;0;1;7;0;5;1;2;6;2;1
5;MUL01;3;2;6;6;7;3;0;0;3;2;0;5;3;0;6;4;6
2;MUL01;3;9;27;6;7;3;0;0;5;9;0;5;5;2;6;6;7
3;WRI04;7;;;6;6;7;0;0;0;;0;7;5;7;0;0;
6;ADD01;8;2;10;4;6;8;0;5;5;2;0;0;0;;0;0;
