9;TIT03;10200300040000;10200300040000;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;28;10200300040000;1;28;10200300040000
2;DRA02;;;;0;0;;0;0;0;;0;1;14;;1;28;
5;WRI00;;;;0;0;;0;0;0;;0;2;28;0000;0;0;
6;MUL01;4;0;0;1;24;4;0;0;28;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;24;0;0;0;
6;MUL01;4;0;0;1;24;4;0;0;27;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;23;0;0;0;
6;MUL01;4;0;0;1;24;4;0;0;26;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;22;0;0;0;
6;MUL01;4;0;0;1;24;4;0;0;25;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;21;0;0;0;
6;MUL01;4;4;16;1;24;4;0;0;24;4;0;0;0;;0;0;
5;WRI02;6;1;;0;0;;0;0;0;;0;2;20;6;0;0;
6;MUL01;4;0;0;1;24;4;0;0;23;0;0;0;0;;0;0;
6;ADD02;1;1;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI03;1;0;;0;0;;0;0;0;;0;2;19;1;0;0;
6;MUL01;4;0;0;1;24;4;0;0;22;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;18;0;0;0;
6;MUL01;4;0;0;1;24;4;0;0;21;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;17;0;0;0;
6;MUL01;4;3;12;1;24;4;0;0;20;3;0;0;0;;0;0;
5;WRI02;2;1;;0;0;;0;0;0;;0;2;16;2;0;0;
6;MUL01;4;0;0;1;24;4;0;0;19;0;0;0;0;;0;0;
6;ADD02;1;1;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI03;1;0;;0;0;;0;0;0;;0;2;15;1;0;0;
6;MUL01;4;0;0;1;24;4;0;0;18;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;14;0;0;0;
6;MUL01;4;2;8;1;24;4;0;0;17;2;0;0;0;;0;0;
5;WRI03;8;0;;0;0;;0;0;0;;0;2;13;8;0;0;
6;MUL01;4;0;0;1;24;4;0;0;16;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;2;12;0;0;0;
6;MUL01;4;1;4;1;24;4;0;0;15;1;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;2;11;4;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;3;28;........;0;0;
6;MUL01;3;0;0;1;20;3;0;0;28;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;20;0;0;0;
6;MUL01;3;0;0;1;20;3;0;0;27;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;19;0;0;0;
6;MUL01;3;0;0;1;20;3;0;0;26;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;18;0;0;0;
6;MUL01;3;0;0;1;20;3;0;0;25;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;17;0;0;0;
6;MUL01;3;4;12;1;20;3;0;0;24;4;0;0;0;;0;0;
5;WRI02;2;1;;0;0;;0;0;0;;0;3;16;2;0;0;
6;MUL01;3;0;0;1;20;3;0;0;23;0;0;0;0;;0;0;
6;ADD02;1;1;;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI03;1;0;;0;0;;0;0;0;;0;3;15;1;0;0;
6;MUL01;3;0;0;1;20;3;0;0;22;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;14;0;0;0;
6;MUL01;3;0;0;1;20;3;0;0;21;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;13;0;0;0;
6;MUL01;3;3;9;1;20;3;0;0;20;3;0;0;0;;0;0;
5;WRI03;9;0;;0;0;;0;0;0;;0;3;12;9;0;0;
6;MUL01;3;0;0;1;20;3;0;0;19;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;11;0;0;0;
6;MUL01;3;0;0;1;20;3;0;0;18;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;10;0;0;0;
6;MUL01;3;2;6;1;20;3;0;0;17;2;0;0;0;;0;0;
5;WRI03;6;0;;0;0;;0;0;0;;0;3;9;6;0;0;
6;MUL01;3;0;0;1;20;3;0;0;16;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;3;8;0;0;0;
6;MUL01;3;1;3;1;20;3;0;0;15;1;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;3;7;3;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;4;28;...........;0;0;
6;MUL01;2;0;0;1;17;2;0;0;28;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;17;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;27;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;16;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;26;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;15;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;25;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;14;0;0;0;
6;MUL01;2;4;8;1;17;2;0;0;24;4;0;0;0;;0;0;
5;WRI03;8;0;;0;0;;0;0;0;;0;4;13;8;0;0;
6;MUL01;2;0;0;1;17;2;0;0;23;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;12;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;22;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;11;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;21;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;10;0;0;0;
6;MUL01;2;3;6;1;17;2;0;0;20;3;0;0;0;;0;0;
5;WRI03;6;0;;0;0;;0;0;0;;0;4;9;6;0;0;
6;MUL01;2;0;0;1;17;2;0;0;19;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;8;0;0;0;
6;MUL01;2;0;0;1;17;2;0;0;18;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;7;0;0;0;
6;MUL01;2;2;4;1;17;2;0;0;17;2;0;0;0;;0;0;
5;WRI03;4;0;;0;0;;0;0;0;;0;4;6;4;0;0;
6;MUL01;2;0;0;1;17;2;0;0;16;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;4;5;0;0;0;
6;MUL01;2;1;2;1;17;2;0;0;15;1;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;4;4;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;5;28;.............;0;0;
6;MUL01;1;0;0;1;15;1;0;0;28;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;15;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;27;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;14;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;26;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;13;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;25;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;12;0;0;0;
6;MUL01;1;4;4;1;15;1;0;0;24;4;0;0;0;;0;0;
5;WRI03;4;0;;0;0;;0;0;0;;0;5;11;4;0;0;
6;MUL01;1;0;0;1;15;1;0;0;23;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;10;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;22;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;9;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;21;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;8;0;0;0;
6;MUL01;1;3;3;1;15;1;0;0;20;3;0;0;0;;0;0;
5;WRI03;3;0;;0;0;;0;0;0;;0;5;7;3;0;0;
6;MUL01;1;0;0;1;15;1;0;0;19;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;6;0;0;0;
6;MUL01;1;0;0;1;15;1;0;0;18;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;5;0;0;0;
6;MUL01;1;2;2;1;15;1;0;0;17;2;0;0;0;;0;0;
5;WRI03;2;0;;0;0;;0;0;0;;0;5;4;2;0;0;
6;MUL01;1;0;0;1;15;1;0;0;16;0;0;0;0;;0;0;
5;WRI03;0;0;;0;0;;0;0;0;;0;5;3;0;0;0;
6;MUL01;1;1;1;1;15;1;0;0;15;1;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;5;2;1;0;0;
2;DRA02;;;;0;0;;0;0;0;;0;5;1;;5;28;
3;WRI04;0;;;2;28;0;0;0;0;;0;6;28;0;0;0;
3;WRI04;0;;;2;27;0;0;0;0;;0;6;27;0;0;0;
3;WRI04;0;;;2;26;0;0;0;0;;0;6;26;0;0;0;
3;WRI04;0;;;2;25;0;0;0;0;;0;6;25;0;0;0;
3;WRI04;0;;;2;24;0;0;0;0;;0;6;24;0;0;0;
3;WRI04;0;;;2;23;0;0;0;0;;0;6;23;0;0;0;
3;WRI04;0;;;2;22;0;0;0;0;;0;6;22;0;0;0;
3;WRI04;0;;;2;21;0;0;0;0;;0;6;21;0;0;0;
6;ADD01;6;0;6;2;20;6;0;3;20;0;0;0;0;;0;0;
3;WRI03;6;0;;0;0;;0;0;0;;0;6;20;6;0;0;
6;ADD01;1;0;1;2;19;1;0;3;19;0;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;6;19;1;0;0;
6;ADD01;0;0;0;2;18;0;0;3;18;0;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;6;18;0;0;0;
6;ADD01;0;0;0;2;17;0;0;3;17;0;0;0;0;;0;0;
6;ADD02;0;0;;4;17;0;0;0;0;;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;6;17;0;0;0;
6;ADD01;2;2;4;2;16;2;0;3;16;2;0;0;0;;0;0;
6;ADD02;0;4;;4;16;0;0;0;0;;0;0;0;;0;0;
3;WRI03;4;0;;0;0;;0;0;0;;0;6;16;4;0;0;
6;ADD01;1;1;2;2;15;1;0;3;15;1;0;0;0;;0;0;
6;ADD02;0;2;;4;15;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;2;;5;15;0;0;0;0;;0;0;0;;0;0;
3;WRI03;2;0;;0;0;;0;0;0;;0;6;15;2;0;0;
6;ADD01;0;0;0;2;14;0;0;3;14;0;0;0;0;;0;0;
6;ADD02;0;0;;4;14;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;0;;5;14;0;0;0;0;;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;6;14;0;0;0;
6;ADD01;8;0;8;2;13;8;0;3;13;0;0;0;0;;0;0;
6;ADD02;8;16;;4;13;8;0;0;0;;0;0;0;;0;0;
6;ADD02;0;16;;5;13;0;0;0;0;;0;0;0;;0;0;
3;WRI02;6;1;;0;0;;0;0;0;;0;6;13;6;0;0;
6;ADD01;0;1;1;2;12;0;0;0;0;;0;0;0;;0;0;
6;ADD02;9;10;;3;12;9;0;0;0;;0;0;0;;0;0;
6;ADD02;0;10;;4;12;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;10;;5;12;0;0;0;0;;0;0;0;;0;0;
3;WRI02;0;1;;0;0;;0;0;0;;0;6;12;0;0;0;
6;ADD01;4;1;5;2;11;4;0;0;0;;0;0;0;;0;0;
6;ADD02;0;5;;3;11;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;5;;4;11;0;0;0;0;;0;0;0;;0;0;
6;ADD02;4;9;;5;11;4;0;0;0;;0;0;0;;0;0;
3;WRI03;9;0;;0;0;;0;0;0;;0;6;11;9;0;0;
6;ADD01;0;0;0;3;10;0;0;4;10;0;0;0;0;;0;0;
6;ADD02;0;0;;5;10;0;0;0;0;;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;6;10;0;0;0;
6;ADD01;6;6;12;3;9;6;0;4;9;6;0;0;0;;0;0;
6;ADD02;0;12;;5;9;0;0;0;0;;0;0;0;;0;0;
3;WRI02;2;1;;0;0;;0;0;0;;0;6;9;2;0;0;
6;ADD01;0;1;1;3;8;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;1;;4;8;0;0;0;0;;0;0;0;;0;0;
6;ADD02;0;1;;5;8;0;0;0;0;;0;0;0;;0;0;
3;WRI03;1;0;;0;0;;0;0;0;;0;6;8;1;0;0;
6;ADD01;3;0;3;3;7;3;0;4;7;0;0;0;0;;0;0;
6;ADD02;3;6;;5;7;3;0;0;0;;0;0;0;;0;0;
3;WRI03;6;0;;0;0;;0;0;0;;0;6;7;6;0;0;
6;ADD01;4;0;4;4;6;4;0;5;6;0;0;0;0;;0;0;
3;WRI03;4;0;;0;0;;0;0;0;;0;6;6;4;0;0;
6;ADD01;0;0;0;4;5;0;0;5;5;0;0;0;0;;0;0;
3;WRI03;0;0;;0;0;;0;0;0;;0;6;5;0;0;0;
6;ADD01;2;2;4;4;4;2;0;5;4;2;0;0;0;;0;0;
3;WRI03;4;0;;0;0;;0;0;0;;0;6;4;4;0;0;
3;WRI04;0;;;5;3;0;0;0;0;;0;6;3;0;0;0;
0;WRI04;1;;;5;2;1;0;0;0;;0;6;2;1;0;0;
9;TIT03;2;101;10;0;0;;0;0;0;;0;0;0;;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;0;4;2;1;4;101
2;DRA02;;;;0;0;;0;0;0;;0;1;1;;1;4;
6;MUL01;1;2;2;1;4;1;0;0;4;2;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;2;4;2;0;0;
5;WRI00;;;;0;0;;0;0;0;;0;3;4;..;0;0;
6;MUL01;1;2;2;1;2;1;0;0;4;2;0;0;0;;0;0;
3;WRI00;;;;0;0;;0;0;0;;0;3;2;2;0;0;
2;DRA02;;;;0;0;;0;0;0;;0;3;1;;3;4;
3;WRI04;2;;;2;4;2;0;0;0;;0;4;4;2;0;0;
3;WRI04;0;;;0;0;;0;0;0;;0;4;3;0;0;0;
0;WRI04;2;;;3;2;2;0;0;0;;0;4;2;2;0;0;
